CustomerKey,GeographyKey,CustomerAlternateKey,Title,First Name,Middle Name,Last Name,Name Style,Birth Date,Marital Status,Suffix,Gender,Email Address,Yearly Income,Total Children,Number Children At Home,English Education,Spanish Education,French Education,English Occupation,Spanish Occupation,French Occupation,House Owner Flag,Number Cars Owned,Address Line 1,Address Line 2,Phone,Date First Purchase,Commute Distance,Full Name,Age Breakdown
11471,207,"AW00011471","","Latasha","","Suarez",False,1973-09-25 00:00:00.000,"S","","F","latasha19@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"29, avenue de la Gare","","1 (11) 500 555-0180",2007-11-18 00:00:00.000,"2-5 Miles","Latasha Suarez","45-54"
11604,275,"AW00011604","","Edgar","","Sanchez",False,1977-06-03 00:00:00.000,"S","","M","edgar21@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"6543 Jacobsen Street","","1 (11) 500 555-0117",2006-07-06 00:00:00.000,"2-5 Miles","Edgar Sanchez","45-54"
12515,189,"AW00012515","","Shelby","","Bailey",False,1977-06-03 00:00:00.000,"S","","F","shelby16@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"111, rue des Pyrenees","","1 (11) 500 555-0195",2008-01-25 00:00:00.000,"2-5 Miles","Shelby Bailey","45-54"
12524,211,"AW00012524","","Kate","","Shan",False,1975-01-24 00:00:00.000,"S","","F","kate8@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"312, rue Villedo","","1 (11) 500 555-0191",2007-12-15 00:00:00.000,"2-5 Miles","Kate Shan","45-54"
12716,185,"AW00012716","","Dale","","Shen",False,1974-03-16 00:00:00.000,"S","","M","dale2@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"280, avenue de la Gare","","1 (11) 500 555-0124",2007-08-16 00:00:00.000,"2-5 Miles","Dale Shen","45-54"
12718,193,"AW00012718","","Tammy","","Sai",False,1974-11-14 00:00:00.000,"S","","F","tammy6@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"1, place Beaubernard","","1 (11) 500 555-0188",2008-05-15 00:00:00.000,"2-5 Miles","Tammy Sai","45-54"
13837,120,"AW00013837","","Alyssa","","Lee",False,1976-08-13 00:00:00.000,"S","","F","alyssa22@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Buergermeister-ulrich-str 123","","1 (11) 500 555-0113",2008-05-15 00:00:00.000,"2-5 Miles","Alyssa Lee","45-54"
14837,144,"AW00014837","","Dennis","","Li",False,1977-07-17 00:00:00.000,"S","","M","dennis4@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Am Karlshof 368","","1 (11) 500 555-0164",2008-05-20 00:00:00.000,"2-5 Miles","Dennis Li","45-54"
16323,209,"AW00016323","","Dustin","","Raje",False,1975-04-05 00:00:00.000,"S","","M","dustin14@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"211bis, rue des Peupliers","","1 (11) 500 555-0180",2008-02-20 00:00:00.000,"2-5 Miles","Dustin Raje","45-54"
16469,188,"AW00016469","","Michele","","Tang",False,1975-11-19 00:00:00.000,"S","","F","michele4@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"70, place du Tertre","","1 (11) 500 555-0161",2007-10-18 00:00:00.000,"2-5 Miles","Michele Tang","45-54"
17854,147,"AW00017854","","Shannon","","Gomez",False,1974-05-22 00:00:00.000,"S","","M","shannon23@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Am Kreuz 444","","1 (11) 500 555-0114",2008-06-05 00:00:00.000,"2-5 Miles","Shannon Gomez","45-54"
18029,155,"AW00018029","","Carmen","","Malhotra",False,1977-12-18 00:00:00.000,"S","","F","carmen8@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Hellweg 4534","","1 (11) 500 555-0174",2008-02-27 00:00:00.000,"2-5 Miles","Carmen Malhotra","45-54"
18045,134,"AW00018045","","Toni","","Arun",False,1973-04-13 00:00:00.000,"S","","F","toni6@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Am Gallberg 6726","","1 (11) 500 555-0192",2007-06-11 00:00:00.000,"2-5 Miles","Toni Arun","45-54"
19515,207,"AW00019515","","Nancy","","Garcia",False,1975-02-17 00:00:00.000,"S","","F","nancy18@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"872, rue Mazagran","","1 (11) 500 555-0150",2007-09-29 00:00:00.000,"2-5 Miles","Nancy Garcia","45-54"
20947,245,"AW00020947","","Marie","","Alvarez",False,1976-06-08 00:00:00.000,"S","","F","marie28@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"1504 Conifer Court","","1 (11) 500 555-0115",2008-07-28 00:00:00.000,"2-5 Miles","Marie Alvarez","45-54"
21127,209,"AW00021127","","Crystal","","Zheng",False,1975-07-25 00:00:00.000,"S","","F","crystal20@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"34334, rue Jean Mermoz","","1 (11) 500 555-0171",2008-02-15 00:00:00.000,"2-5 Miles","Crystal Zheng","45-54"
22542,201,"AW00022542","","Teresa","","Alvarez",False,1974-10-08 00:00:00.000,"S","","F","teresa5@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"57bis, boulevard du Montparnasse","","1 (11) 500 555-0139",2008-04-26 00:00:00.000,"2-5 Miles","Teresa Alvarez","45-54"
22866,160,"AW00022866","","William","","Thompson",False,1974-06-14 00:00:00.000,"S","","M","william11@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Curieweg 577","","1 (11) 500 555-0190",2007-09-26 00:00:00.000,"2-5 Miles","William Thompson","45-54"
23443,186,"AW00023443","","Elijah","","Jai",False,1973-05-15 00:00:00.000,"S","","M","elijah6@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"54, boulevard Tremblay","","1 (11) 500 555-0181",2008-04-20 00:00:00.000,"2-5 Miles","Elijah Jai","45-54"
23445,188,"AW00023445","","Andy","","Carlson",False,1974-11-08 00:00:00.000,"S","","M","andy22@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Attaché de Presse","","1 (11) 500 555-0155",2008-03-16 00:00:00.000,"2-5 Miles","Andy Carlson","45-54"
23946,171,"AW00023946","","Kelli","","Luo",False,1977-11-02 00:00:00.000,"S","","F","kelli29@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Räuscherweg 6875","","1 (11) 500 555-0165",2008-04-22 00:00:00.000,"2-5 Miles","Kelli Luo","45-54"
24137,173,"AW00024137","","Tara","","Sharma",False,1975-12-16 00:00:00.000,"S","","F","tara9@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Kalkweg 900","","1 (11) 500 555-0156",2007-12-01 00:00:00.000,"2-5 Miles","Tara Sharma","45-54"
25144,144,"AW00025144","","Johnathan","","Fernandez",False,1974-06-14 00:00:00.000,"S","","M","johnathan15@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Westheimer Straße 9601","","1 (11) 500 555-0117",2008-03-20 00:00:00.000,"2-5 Miles","Johnathan Fernandez","45-54"
26873,165,"AW00026873","","Ann","","Suri",False,1977-05-02 00:00:00.000,"S","","F","ann5@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Kampstr 9859","","1 (11) 500 555-0128",2007-08-20 00:00:00.000,"2-5 Miles","Ann Suri","45-54"
28434,144,"AW00028434","","Brian","","Lauer",False,1976-02-02 00:00:00.000,"S","","M","brian10@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",1,1,"Conesweg 80","","1 (11) 500 555-0172",2007-12-15 00:00:00.000,"2-5 Miles","Brian Lauer","45-54"
12717,184,"AW00012717","","Hannah","","Wood",False,1974-06-07 00:00:00.000,"M","","F","hannah25@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"22, rue de la Cavalerie","","1 (11) 500 555-0140",2006-04-23 00:00:00.000,"0-1 Miles","Hannah Wood","45-54"
14691,186,"AW00014691","","Derrick","","Torres",False,1979-11-13 00:00:00.000,"M","","M","derrick11@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"4195, rue Léo Delibes","","1 (11) 500 555-0149",2008-03-05 00:00:00.000,"1-2 Miles","Derrick Torres","45-54"
14997,161,"AW00014997","","Angel","","Cooper",False,1975-06-05 00:00:00.000,"M","","M","angel8@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Brunnenstr 6466","","1 (11) 500 555-0195",2006-06-08 00:00:00.000,"0-1 Miles","Angel Cooper","45-54"
16189,265,"AW00016189","","Amanda","","Hughes",False,1979-04-02 00:00:00.000,"M","","F","amanda32@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"3598 Teakwood Drive","","1 (11) 500 555-0182",2007-12-18 00:00:00.000,"1-2 Miles","Amanda Hughes","45-54"
16454,274,"AW00016454","","Marco","","Suri",False,1977-06-05 00:00:00.000,"M","","M","marco0@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"8510 G St.","","1 (11) 500 555-0165",2007-08-16 00:00:00.000,"0-1 Miles","Marco Suri","45-54"
18039,186,"AW00018039","","Logan","","Clark",False,1975-10-19 00:00:00.000,"M","","M","logan71@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"40, rue Royale","","1 (11) 500 555-0157",2006-03-07 00:00:00.000,"0-1 Miles","Logan Clark","45-54"
18047,143,"AW00018047","","Latasha","","Alvarez",False,1974-02-09 00:00:00.000,"M","","F","latasha4@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Auf dem Ufer 164","","1 (11) 500 555-0177",2006-07-01 00:00:00.000,"0-1 Miles","Latasha Alvarez","45-54"
19387,168,"AW00019387","","Ruth","","Rana",False,1974-03-25 00:00:00.000,"M","","F","ruth15@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Charlottenstr 123","","1 (11) 500 555-0118",2005-12-28 00:00:00.000,"0-1 Miles","Ruth Rana","45-54"
19512,270,"AW00019512","","Marco","","Kapoor",False,1976-07-11 00:00:00.000,"M","","M","marco1@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"2893 Vera","","1 (11) 500 555-0149",2007-10-12 00:00:00.000,"0-1 Miles","Marco Kapoor","45-54"
21114,117,"AW00021114","","Savannah","","Murphy",False,1977-11-04 00:00:00.000,"M","","F","savannah14@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Karl Liebknecht str 399","","1 (11) 500 555-0112",2007-09-29 00:00:00.000,"0-1 Miles","Savannah Murphy","45-54"
23947,160,"AW00023947","","Autumn","","Liang",False,1977-04-08 00:00:00.000,"M","","F","autumn16@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Karl Liebknecht str 577","","1 (11) 500 555-0180",2008-05-29 00:00:00.000,"0-1 Miles","Autumn Liang","45-54"
24118,217,"AW00024118","","Donna","","Chande",False,1977-03-16 00:00:00.000,"M","","F","donna13@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"34, rue Lauriston","","1 (11) 500 555-0167",2008-07-28 00:00:00.000,"0-1 Miles","Donna Chande","45-54"
24383,205,"AW00024383","","Ronald","","Prasad",False,1974-06-25 00:00:00.000,"M","","M","ronald11@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"12, avenue Foch","","1 (11) 500 555-0162",2008-02-15 00:00:00.000,"0-1 Miles","Ronald Prasad","45-54"
24689,229,"AW00024689","","Sandra","","Ye",False,1974-01-26 00:00:00.000,"M","","F","sandra16@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"301 Sandy Ln.","","1 (11) 500 555-0125",2008-04-24 00:00:00.000,"1-2 Miles","Sandra Ye","45-54"
25525,153,"AW00025525","","Heidi","","Srini",False,1975-10-19 00:00:00.000,"M","","F","heidi10@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Alte Landstr 199","","1 (11) 500 555-0177",2008-05-28 00:00:00.000,"0-1 Miles","Heidi Srini","45-54"
28435,173,"AW00028435","","Edwin","","Liu",False,1976-04-11 00:00:00.000,"M","","M","edwin4@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"Alderweg 37","","1 (11) 500 555-0157",2008-07-23 00:00:00.000,"0-1 Miles","Edwin Liu","45-54"
28540,216,"AW00028540","","Leah","","Zhang",False,1974-11-26 00:00:00.000,"M","","F","leah0@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Clerical","Administrativo","Employé",0,1,"50, avenue de Villiers","","1 (11) 500 555-0161",2006-08-20 00:00:00.000,"0-1 Miles","Leah Zhang","45-54"
11015,301,"AW00011015","","Chloe","","Young",False,1979-02-27 00:00:00.000,"S","","F","chloe23@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"244 Willow Pass Road","","208-555-0142",2007-07-22 00:00:00.000,"5-10 Miles","Chloe Young","45-54"
11935,543,"AW00011935","","Jessica","","Taylor",False,1977-11-19 00:00:00.000,"S","","F","jessica56@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"5843 Mountaire Pkwy.","","144-555-0123",2007-12-08 00:00:00.000,"5-10 Miles","Jessica Taylor","45-54"
13029,632,"AW00013029","","Jennifer","","Foster",False,1977-09-05 00:00:00.000,"S","","F","jennifer89@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"4581 Coggins Drive","","234-555-0149",2006-07-23 00:00:00.000,"1-2 Miles","Jennifer Foster","45-54"
14002,612,"AW00014002","","Jacqueline","","Reed",False,1977-10-27 00:00:00.000,"S","","F","jacqueline45@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"8051 Reality Dr.","","406-555-0129",2007-09-16 00:00:00.000,"5-10 Miles","Jacqueline Reed","45-54"
14003,547,"AW00014003","","Angel","","Ramirez",False,1977-10-05 00:00:00.000,"S","","M","angel6@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"9064 Silverado Dr.","","488-555-0166",2006-07-20 00:00:00.000,"1-2 Miles","Angel Ramirez","45-54"
14354,358,"AW00014354","","Seth","","Green",False,1974-07-28 00:00:00.000,"S","","M","seth32@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"8206 H Street","","153-555-0188",2007-02-25 00:00:00.000,"1-2 Miles","Seth Green","45-54"
14515,335,"AW00014515","","Anna","","Cooper",False,1979-08-10 00:00:00.000,"S","","F","anna13@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"6968 Wren Ave.","","115-555-0159",2008-04-17 00:00:00.000,"5-10 Miles","Anna Cooper","45-54"
16015,335,"AW00016015","","Jessica","","Cooper",False,1979-02-03 00:00:00.000,"S","","F","jessica11@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",0,1,"9152 Rogers Ave.","","438-555-0125",2007-07-25 00:00:00.000,"1-2 Miles","Jessica Cooper","45-54"
16749,369,"AW00016749","","Aaron","","Coleman",False,1974-05-10 00:00:00.000,"S","","M","aaron5@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"3393 Alpha Way","","914-555-0128",2008-06-07 00:00:00.000,"5-10 Miles","Aaron Coleman","45-54"
16750,374,"AW00016750","","Seth","","Sanders",False,1974-05-11 00:00:00.000,"M","","M","seth76@adventure-works.com",30000,0,0,"Partial College","Estudios universitarios (en curso)","Baccalauréat","Skilled Manual","Obrero especializado","Technicien",1,1,"7348 Indianhead Way","","461-555-0176",2007-09-22 00:00:00.000,"5-10 Miles","Seth Sanders","45-54"
